L(0,1)		F(1,1)		L(0,2)		L(0,3)		L(0,4)		L(0,5)		L(0,6)		L(0,7)		L(0,8)		L(0,9)		L(0,10)		F(1,2)		F(1,3)		F(1,4)		F(1,5)		F(1,6)		F(1,7)		F(1,8)		F(1,9)		F(1,10)		F(1,11)		F(1,12)		F(1,13)		F(1,14)		F(1,15)		F(1,16)		F(1,17)		T(0,2)		T(0,3)		T(0,4)		T(0,5)		T(0,6)		T(0,7)	
476  Points		474  Points		472  Points		431  Points		399  Points		281  Points		281  Points		219  Points		219  Points		173  Points		163  Points		471  Points		443  Points		437  Points		431  Points		420  Points		399  Points		390  Points		347  Points		344  Points		280  Points		234  Points		234  Points		274  Points		172  Points		162  Points		148  Points		437  Points		420  Points		390  Points		345  Points		274  Points		149  Points	
Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)
2.48935	2.01154	2.5243	2.01849	2.68944	2.17257	3.49564	2.81723	4.25695	3.44213	5.34551	4.31177	5.3386	4.31426	5.95992	4.80598	6.05845	4.88851					2.70314	2.17712	2.73516	2.20887	2.98343	2.41351	3.49291	2.81641	3.55421	2.86675	4.25713	3.44151	4.32159	3.49061	4.91644	3.96622	5.20858	4.19323	5.36707	4.32337	5.97993	4.8146	6.07247	4.89367	6.16253	4.97575							2.97845	2.40098	3.53955	2.85043	4.30742	3.47511	5.19963	4.19172	6.15573	4.97369		
2.5048	2.01218	2.5397	2.01905	2.70247	2.17034	3.50688	2.8098	4.26936	3.43197	5.36717	4.30396	5.36029	4.30644	5.98248	4.79602	6.07291	4.87155					2.71625	2.17492	2.75107	2.20873	2.99802	2.41111	3.50437	2.80916	3.56629	2.8597	4.26919	3.43106	4.33197	3.47854	4.93235	3.95581	5.21705	4.17557	5.38854	4.31535	6.00246	4.80458	6.08697	4.87674	6.1697	4.95242							2.99314	2.39874	3.55193	2.84373	4.31758	3.46296	5.20805	4.17401	6.16283	4.95031		
2.52024	2.01281	2.5551	2.0196	2.71554	2.16815	3.51814	2.80247	4.28171	3.42186	5.38872	4.29616	5.38187	4.29864	6.0052	4.78629	6.08746	4.85486					2.72938	2.17277	2.76698	2.20859	3.01263	2.40875	3.51585	2.80201	3.57841	2.85276	4.28118	3.42068	4.34239	3.46663	4.94816	3.94546	5.22556	4.15815	5.4099	4.30735	6.02513	4.79477	6.10156	4.86008	6.17692	4.9294							3.00784	2.39653	3.56434	2.83712	4.32778	3.45098	5.21651	4.15654	6.16997	4.92722		
2.53567	2.01343	2.57049	2.02014	2.72863	2.16601	3.52941	2.79524	4.29399	3.41182	5.41016	4.28836	5.40335	4.29084	6.02806	4.77679	6.10211	4.83845					2.74254	2.17066	2.78289	2.20846	3.02725	2.40643	3.52734	2.79495	3.59057	2.84594	4.29311	3.41037	4.35284	3.45489	4.96389	3.93515	5.2341	4.14095	5.43116	4.29934	6.04793	4.78519	6.11624	4.84368	6.18419	4.90669							3.02255	2.39436	3.57677	2.83061	4.33801	3.43917	5.22501	4.13929	6.17714	4.90443		
2.5511	2.01403	2.58588	2.02067	2.74176	2.16393	3.54071	2.78811	4.3062	3.40185	5.43149	4.28056	5.42472	4.28304	6.05106	4.7675	6.11685	4.8223					2.75573	2.1686	2.79882	2.20833	3.04189	2.40415	3.53885	2.78798	3.60276	2.83921	4.30498	3.40013	4.36333	3.44332	4.97953	3.92489	5.24268	4.12398	5.45229	4.29134	6.07085	4.77581	6.13102	4.82754	6.19151	4.88428							3.03727	2.39223	3.58924	2.8242	4.34827	3.42752	5.23354	4.12227	6.18434	4.88192		
2.56653	2.01463	2.60126	2.02119	2.75492	2.16189	3.55203	2.78107	4.31836	3.39193	5.45271	4.27276	5.44597	4.27524	6.0742	4.75844	6.13169	4.8064					2.76894	2.16658	2.81474	2.20821	3.05654	2.40191	3.55037	2.7811	3.61499	2.8326	4.31679	3.38997	4.37385	3.4319	4.99507	3.91467	5.25129	4.10723	5.47332	4.28334	6.09388	4.76662	6.14588	4.81165	6.19889	4.86217							3.05201	2.39013	3.60173	2.81789	4.35857	3.41604	5.24211	4.10547	6.19158	4.8597		
2.58195	2.01522	2.61664	2.0217	2.7681	2.15989	3.56337	2.77414	4.33045	3.38209	5.47381	4.26496	5.46711	4.26744	6.09748	4.74958	6.14662	4.79076					2.78218	2.16461	2.83067	2.2081	3.0712	2.3997	3.5619	2.77431	3.62725	2.82608	4.32855	3.37987	4.3844	3.42063	5.01052	3.9045	5.25994	4.09069	5.49422	4.27533	6.117	4.75761	6.16082	4.79601	6.20635	4.84038							3.06676	2.38807	3.61425	2.81167	4.36891	3.40471	5.25071	4.08889	6.19885	4.83776		
2.59736	2.01579	2.63201	2.0222	2.78132	2.15794	3.57473	2.7673	4.34249	3.37232	5.49479	4.25715	5.48813	4.25964	6.1209	4.74093	6.16165	4.77537					2.79544	2.16267	2.8466	2.20798	3.08588	2.39753	3.57345	2.76761	3.63955	2.81967	4.34026	3.36986	4.39497	3.40951	5.02588	3.89437	5.26862	4.07437	5.515	4.26733	6.14018	4.74874	6.17585	4.78061	6.21392	4.81891							3.08153	2.38603	3.6268	2.80554	4.37927	3.39353	5.25935	4.07252	6.20615	4.81609		
2.61278	2.01636	2.64738	2.0227	2.79456	2.15604	3.58612	2.76055	4.35447	3.36261	5.51565	4.24934	5.50903	4.25183	6.14445	4.73248	6.17676	4.76023					2.80873	2.16078	2.86253	2.20787	3.10057	2.39539	3.58502	2.761	3.65188	2.81335	4.35193	3.35992	4.40558	3.39855	5.04115	3.88429	5.27734	4.05826	5.53566	4.25931	6.16336	4.73998	6.19094	4.76543	6.22163	4.7978							3.09631	2.38403	3.63937	2.7995	4.38968	3.3825	5.26802	4.05637	6.21348	4.79468		
2.62818	2.01692	2.66275	2.02318	2.80783	2.15418	3.59753	2.7539	4.36641	3.35297	5.53638	4.24153	5.5298	4.24401	6.16812	4.72422	6.19198	4.74532					2.82204	2.15893	2.87847	2.20776	3.11528	2.39329	3.5966	2.75447	3.66425	2.80713	4.36356	3.35007	4.41622	3.38772	5.05632	3.87424	5.28609	4.04236	5.55619	4.25129	6.18639	4.7312	6.20609	4.75047	6.22959	4.77712							3.11109	2.38207	3.65198	2.79354	4.40011	3.37163	5.27672	4.04042	6.22085	4.77355		
2.64359	2.01747	2.67811	2.02366	2.82113	2.15236	3.60896	2.74734	4.37829	3.3434	5.55699	4.2337	5.55045	4.23619	6.19191	4.71614	6.20729	4.73066					2.83538	2.15712	2.89441	2.20766	3.13	2.39122	3.60821	2.74803	3.67665	2.80101	4.37514	3.34029	4.42688	3.37704	5.07139	3.86423	5.29488	4.02666	5.5766	4.24327	6.20888	4.7221	6.22131	4.73572	6.23804	4.75704							3.12589	2.38013	3.6646	2.78768	4.41058	3.3609	5.28546	4.02467	6.22825	4.75267		
2.65899	2.018	2.69347	2.02413	2.83446	2.15058	3.62042	2.74087	4.39013	3.3339	5.57748	4.22586	5.57098	4.22835	6.2158	4.70822	6.22271	4.71624					2.84875	2.15535	2.91035	2.20756	3.14473	2.38918	3.61983	2.74168	3.68909	2.79497	4.38669	3.33059	4.43757	3.36649	5.08638	3.85426	5.3037	4.01115	5.59688	4.23523	6.22944	4.71164	6.23674	4.7213	6.24766	4.73806							3.14071	2.37822	3.67726	2.78189	4.42108	3.35031	5.29424	4.00912	6.23568	4.73205		
2.67438	2.01853	2.70882	2.02459	2.84782	2.14884	3.6319	2.73449	4.40193	3.32448	5.59784	4.21801	5.59138	4.22051	6.24078	4.70122	6.23674	4.70093					2.86214	2.15362	2.9263	2.20746	3.15947	2.38718	3.63146	2.73541	3.70155	2.78903	4.39821	3.32097	4.44828	3.35608	5.10127	3.84433	5.31256	3.99585	5.61703	4.22719	6.25545	4.70541	6.25288	4.70757	6.26039	4.72164							3.15553	2.37635	3.68994	2.77619	4.43162	3.33987	5.30304	3.99377	6.24314	4.71168		
2.68978	2.01905	2.72417	2.02504	2.8612	2.14714	3.64341	2.72819	4.41368	3.31512	5.61806	4.21016	5.61165	4.21266	6.26423	4.69313	6.26165	4.69394					2.87555	2.15192	2.94224	2.20736	3.17423	2.38521	3.64312	2.72922	3.71405	2.78318	4.4097	3.31144	4.45902	3.3458	5.11606	3.83444	5.32145	3.98073	5.63705	4.21914	6.27131	4.69164	6.26882	4.69384	6.2637	4.69833							3.17037	2.3745	3.70265	2.77058	4.44219	3.32956	5.31189	3.97861	6.25064	4.69155		
2.70516	2.01957	2.73952	2.02548	2.8746	2.14548	3.65494	2.72199	4.42539	3.30584	5.63816	4.20229	5.63178	4.20479	6.28847	4.68573	6.28587	4.68652					2.88899	2.15026	2.95819	2.20727	3.189	2.38327	3.6548	2.72311	3.72658	2.77742	4.42115	3.30199	4.46977	3.33564	5.13076	3.82459	5.33037	3.96581	5.65694	4.21107	6.28694	4.67784	6.28445	4.68003	6.26078	4.67063							3.18522	2.37268	3.71538	2.76504	4.45279	3.31939	5.32076	3.96364	6.25817	4.67167		
2.72054	2.02007	2.75486	2.02592	2.88803	2.14385	3.6665	2.71587	4.43707	3.29663	5.65813	4.1944	5.65179	4.19691	6.31285	4.67852	6.31024	4.67928					2.90246	2.14864	2.97413	2.20718	3.20378	2.38135	3.66649	2.71709	3.73914	2.77174	4.43259	3.29262	4.48056	3.32562	5.14537	3.81477	5.33933	3.95107	5.6767	4.203	6.30262	4.66424	6.30012	4.66639	6.26941	4.6518							3.20008	2.37089	3.72814	2.75958	4.46342	3.30935	5.32967	3.94885	6.26573	4.65203		
2.73592	2.02056	2.7702	2.02634	2.90149	2.14226	3.67808	2.70983	4.44871	3.2875	5.67796	4.18651	5.67167	4.18902	6.33735	4.67146	6.33472	4.67221					2.91594	2.14705	2.99008	2.20709	3.21857	2.37947	3.67821	2.71114	3.75174	2.76614	4.444	3.28334	4.49136	3.31572	5.15989	3.80499	5.34833	3.93652	5.69633	4.19491	6.31839	4.65085	6.31587	4.65297	6.2776	4.63286							3.21495	2.36912	3.74092	2.7542	4.47409	3.29945	5.33861	3.93425	6.27332	4.63262		
2.7513	2.02105	2.78553	2.02677	2.91497	2.1407	3.68969	2.70388	4.46032	3.27843	5.69766	4.1786	5.69141	4.18112	6.36195	4.66456	6.35931	4.66529					2.92946	2.14549	3.00604	2.207	3.23338	2.37762	3.68995	2.70527	3.76436	2.76063	4.45539	3.27414	4.50218	3.30593	5.17431	3.79525	5.35736	3.92214	5.71582	4.18682	6.33425	4.63767	6.33172	4.63975	6.28561	4.61397							3.22983	2.36739	3.75373	2.74889	4.48478	3.28967	5.34758	3.91983	6.28094	4.61344		
2.76667	2.02153	2.80086	2.02718	2.92848	2.13918	3.70132	2.69801	4.47189	3.26944	5.71723	4.17068	5.71102	4.1732	6.38666	4.65781	6.38401	4.65853					2.94299	2.14397	3.02199	2.20691	3.24819	2.37579	3.70171	2.69948	3.77701	2.75519	4.46677	3.26503	4.51302	3.29627	5.18864	3.78555	5.36642	3.90794	5.73518	4.17871	6.35019	4.62468	6.34765	4.62673	6.29354	4.59523							3.24472	2.36568	3.76656	2.74366	4.49551	3.28002	5.35659	3.90559	6.2886	4.59449		
2.78203	2.022	2.81618	2.02758	2.94201	2.1377	3.71298	2.69222	4.48344	3.26053	5.73667	4.16275	5.7305	4.16527	6.41146	4.6512	6.4088	4.6519					2.95655	2.14248	3.03794	2.20683	3.26302	2.37399	3.71349	2.69377	3.78969	2.74984	4.47813	3.25601	4.52388	3.28672	5.20288	3.77588	5.37552	3.89392	5.75441	4.17059	6.3662	4.61189	6.36365	4.61391	6.30142	4.57665							3.25962	2.36399	3.77942	2.7385	4.50627	3.2705	5.36563	3.89152	6.29628	4.57576		
2.79739	2.02246	2.8315	2.02798	2.95556	2.13624	3.72467	2.68651	4.49496	3.25169	5.75597	4.1548	5.74985	4.15733	6.43635	4.64472	6.43369	4.64541					2.97012	2.14102	3.0539	2.20674	3.27786	2.37222	3.72529	2.68813	3.80241	2.74456	4.48947	3.24706	4.53476	3.27729	5.21703	3.76624	5.38465	3.88007	5.7735	4.16246	6.38229	4.59929	6.37973	4.60128	6.30929	4.55826							3.27454	2.36233	3.7923	2.73341	4.51706	3.26109	5.3747	3.87762	6.304	4.55726		
2.81275	2.02291	2.84682	2.02837	2.96914	2.13482	3.73638	2.68087	4.50645	3.24292	5.77514	4.14684	5.76906	4.14938	6.46134	4.63838	6.45866	4.63905					2.98373	2.1396	3.06985	2.20666	3.29271	2.37048	3.73711	2.68257	3.81515	2.73936	4.50081	3.23821	4.54566	3.26797	5.2311	3.75665	5.39381	3.86639	5.79246	4.15433	6.39845	4.58686	6.39587	4.58882	6.31716	4.54006							3.28946	2.3607	3.80521	2.72839	4.52789	3.25181	5.38381	3.86389	6.31175	4.53896		
2.82811	2.02336	2.86213	2.02876	2.98273	2.13343	3.74812	2.67532	4.51792	3.23422	5.79418	4.13887	5.78814	4.14141	6.4864	4.63216	6.48372	4.63282					2.99735	2.1382	3.08581	2.20658	3.30758	2.36876	3.74896	2.67708	3.82791	2.73423	4.51213	3.22944	4.55658	3.25876	5.24507	3.74709	5.40301	3.85287	5.81129	4.14618	6.41467	4.57461	6.41208	4.57654	6.32504	4.52206							3.30439	2.35909	3.81814	2.72344	4.53874	3.24265	5.39295	3.85033	6.31953	4.52089		
2.84345	2.0238	2.87744	2.02914	2.99636	2.13206	3.75989	2.66984	4.52937	3.2256	5.81308	4.13089	5.80708	4.13343	6.51154	4.62606	6.50885	4.62671					3.01099	2.13684	3.10176	2.20651	3.32245	2.36707	3.76082	2.67166	3.84071	2.72918	4.52345	3.22075	4.56751	3.24966	5.25895	3.73756	5.41224	3.83952	5.82998	4.13802	6.43095	4.56252	6.42835	4.56443	6.33293	4.50425							3.31934	2.3575	3.83109	2.71856	4.54962	3.2336	5.40211	3.83693	6.32734	4.50302		
2.8588	2.02423	2.89274	2.02951	3.01	2.13073	3.77168	2.66444	4.54079	3.21706	5.83185	4.12289	5.82589	4.12544	6.53676	4.62008	6.53406	4.62071					3.02466	2.1355	3.11772	2.20643	3.33733	2.3654	3.77271	2.66632	3.85353	2.72419	4.53476	3.21215	4.57846	3.24066	5.27275	3.72808	5.42151	3.82632	5.84854	4.12985	6.44728	4.55061	6.44468	4.55249	6.34084	4.48665							3.33429	2.35594	3.84406	2.71375	4.56054	3.22467	5.41132	3.82369	6.33518	4.48536		
2.87414	2.02465	2.90804	2.02987	3.02366	2.12943	3.7835	2.65911	4.55219	3.20858	5.85048	4.11488	5.84457	4.11743	6.56205	4.6142	6.55934	4.61483					3.03834	2.13419	3.13368	2.20635	3.35223	2.36376	3.78463	2.66104	3.86639	2.71928	4.54607	3.20364	4.58943	3.23177	5.28647	3.71863	5.43081	3.81329	5.86697	4.12167	6.46367	4.53885	6.46106	4.54071	6.34878	4.46923							3.34926	2.3544	3.85706	2.709	4.57148	3.21585	5.42055	3.81061	6.34305	4.4679		
2.88948	2.02507	2.92334	2.03023	3.03735	2.12815	3.79535	2.65386	4.56358	3.20018	5.86899	4.10687	5.86312	4.10942	6.58741	4.60844	6.58469	4.60905					3.05205	2.13291	3.14964	2.20628	3.36713	2.36214	3.79657	2.65584	3.87926	2.71444	4.55737	3.19521	4.60041	3.22297	5.3001	3.70922	5.44014	3.80041	5.88527	4.11348	6.48012	4.52725	6.4775	4.52908	6.35674	4.45201							3.36423	2.35288	3.87008	2.70431	4.58246	3.20715	5.42981	3.79768	6.35096	4.45064		
2.90481	2.02547	2.93863	2.03058	3.05106	2.12691	3.80722	2.64867	4.57495	3.19186	5.88736	4.09884	5.88153	4.10139	6.61282	4.60277	6.6101	4.60337					3.06578	2.13165	3.1656	2.20621	3.38205	2.36055	3.80853	2.6507	3.89217	2.70966	4.56867	3.18686	4.61141	3.21428	5.31364	3.69985	5.44951	3.78769	5.90344	4.10529	6.49661	4.5158	6.49398	4.51761	6.36472	4.43499							3.37921	2.35138	3.88313	2.69969	4.59346	3.19855	5.43911	3.78491	6.35889	4.43357		
2.92014	2.02588	2.95392	2.03093	3.06478	2.12569	3.81912	2.64356	4.5863	3.18361	5.9056	4.0908	5.89981	4.09336	6.63829	4.5972	6.63556	4.59779					3.07952	2.13043	3.18157	2.20614	3.39697	2.35898	3.82051	2.64564	3.9051	2.70495	4.57997	3.17859	4.62243	3.20569	5.32711	3.69051	5.4589	3.77512	5.92148	4.09709	6.51315	4.50449	6.51051	4.50628	6.37273	4.41815							3.3942	2.34991	3.89619	2.69513	4.60449	3.19006	5.44843	3.77228	6.36685	4.4167		
2.93546	2.02627	2.9692	2.03126	3.07853	2.12449	3.83105	2.63852	4.59764	3.17543	5.92371	4.08275	5.91796	4.08531	6.66381	4.59171	6.66108	4.5923					3.09329	2.12922	3.19753	2.20607	3.41191	2.35743	3.83252	2.64064	3.91805	2.7003	4.59126	3.17041	4.63347	3.1972	5.34049	3.68121	5.46834	3.76269	5.93939	4.08888	6.52973	4.49333	6.52709	4.4951	6.38076	4.4015							3.40921	2.34846	3.90928	2.69063	4.61555	3.18167	5.45779	3.75981	6.38287	4.38353		
2.95078	2.02666	2.98448	2.0316	3.0923	2.12332	3.843	2.63354	4.60897	3.16732	5.94169	4.07469	5.93598	4.07725	6.68937	4.58632	6.68664	4.58689					3.10708	2.12805	3.21349	2.206	3.42686	2.3559	3.84455	2.6357	3.93103	2.69572	4.60256	3.16232	4.64452	3.1888	5.3538	3.67195	5.4778	3.75041	5.95717	4.08066	6.54635	4.48231	6.5437	4.48405	6.38883	4.38504							3.42422	2.34703	3.92239	2.68619	4.62665	3.17339	5.46718	3.74748	6.39093	4.36722		
2.9661	2.02704	2.99976	2.03192	3.10609	2.12218	3.85499	2.62864	4.62028	3.15929	5.95953	4.06662	5.95387	4.06919	6.71498	4.58101	6.71224	4.58157					3.12088	2.1269	3.22946	2.20593	3.44181	2.3544	3.85661	2.63084	3.94404	2.6912	4.61387	3.1543	4.65558	3.1805	5.36703	3.66274	5.4873	3.73828	5.97482	4.07244	6.563	4.47142	6.56035	4.47314	6.39692	4.36876							3.43924	2.34562	3.93552	2.68181	4.63777	3.1652	5.4766	3.73529	6.39901	4.3511		
2.98141	2.02742	3.01503	2.03225	3.11989	2.12106	3.867	2.6238	4.63158	3.15133	5.97726	4.05855	5.97163	4.06112	6.74062	4.57577	6.73788	4.57632					3.1347	2.12577	3.24542	2.20587	3.45678	2.35292	3.86869	2.62603	3.95707	2.68675	4.62517	3.14637	4.66667	3.17229	5.38018	3.65356	5.49683	3.72629	5.99235	4.06422	6.57969	4.46066	6.57704	4.46236	6.40503	4.35266							3.45427	2.34422	3.94867	2.67749	4.64891	3.15712	5.48605	3.72324	6.40713	4.33515		
2.99671	2.02779	3.0303	2.03256	3.13372	2.11997	3.87903	2.61903	4.64288	3.14344	5.99485	4.05047	5.98927	4.05304	6.76629	4.5706	6.76354	4.57115					3.14855	2.12466	3.26139	2.2058	3.47175	2.35145	3.8808	2.62129	3.97012	2.68235	4.63648	3.13851	4.67777	3.16418	5.39326	3.64442	5.50639	3.71443	6.00975	4.05599	6.59642	4.45003	6.59376	4.45171	6.41318	4.33673							3.46931	2.34285	3.96184	2.67322	4.66009	3.14914	5.49553	3.71134	6.41527	4.31938		
3.01202	2.02815	3.04556	2.03287	3.14756	2.11889	3.8911	2.61432	4.65416	3.13562	6.01231	4.04238	6.00677	4.04496	6.79199	4.5655	6.78924	4.56605					3.16241	2.12358	3.27735	2.20574	3.48673	2.35001	3.89292	2.61662	3.9832	2.67801	4.64779	3.13074	4.68888	3.15615	5.40626	3.63532	5.51599	3.70272	6.02702	4.04775	6.61317	4.43952	6.6105	4.44119	6.42135	4.32099							3.48435	2.3415	3.97504	2.66901	4.6713	3.14126	5.50504	3.69957	6.42345	4.30378		
3.02732	2.0285	3.06082	2.03317	3.16143	2.11785	3.90319	2.60968	4.66544	3.12787	6.02966	4.03429	6.02415	4.03687	6.8177	4.56047	6.81495	4.561					3.17628	2.12252	3.29332	2.20567	3.50173	2.34859	3.90508	2.612	3.99631	2.67373	4.6591	3.12304	4.70002	3.14822	5.41919	3.62626	5.52562	3.69114	6.04417	4.03951	6.62994	4.42914	6.62727	4.43078	6.42956	4.30541							3.49941	2.34017	3.98825	2.66486	4.68253	3.13347	5.51458	3.68793	6.43165	4.28836		
3.04261	2.02885	3.07608	2.03347	3.17531	2.11682	3.9153	2.6051	4.67671	3.1202	6.04687	4.0262	6.04141	4.02877	6.84343	4.55549	6.84068	4.55602					3.19018	2.12149	3.30929	2.20561	3.51673	2.34719	3.91726	2.60745	4.00943	2.66951	4.67043	3.11543	4.71117	3.14037	5.43205	3.61724	5.53528	3.6797	6.0612	4.03128	6.64674	4.41886	6.64407	4.42049	6.43779	4.29							3.51447	2.33885	4.00149	2.66075	4.69379	3.12577	5.52416	3.67643	6.43988	4.2731		
3.0579	2.0292	3.09133	2.03376	3.1892	2.11581	3.92745	2.60058	4.68798	3.1126	6.06396	4.0181	6.05854	4.02067	6.86916	4.55056	6.86641	4.55109					3.20409	2.12047	3.32526	2.20555	3.53174	2.34581	3.92946	2.60296	4.02258	2.66534	4.68175	3.10789	4.72234	3.13261	5.44485	3.60826	5.54497	3.66838	6.0781	4.02304	6.66356	4.4087	6.66088	4.41031	6.44605	4.27476							3.52954	2.33755	4.01474	2.6567	4.70508	3.11817	5.53376	3.66506	6.44814	4.25801		
3.07319	2.02954	3.10657	2.03405	3.20312	2.11483	3.93962	2.59612	4.69924	3.10506	6.08093	4.00999	6.07555	4.01257	6.8949	4.54568	6.89215	4.5462					3.21802	2.11947	3.34123	2.20549	3.54676	2.34445	3.94169	2.59853	4.03575	2.66123	4.69309	3.10042	4.73353	3.12494	5.45757	3.59932	5.55469	3.6572	6.09488	4.01479	6.68039	4.39865	6.67772	4.40024	6.45433	4.25969							3.54463	2.33628	4.02802	2.65271	4.71639	3.11066	5.54339	3.65382	6.45644	4.24309		
3.08847	2.02987	3.12182	2.03433	3.21705	2.11387	3.95182	2.59172	4.7105	3.0976	6.09778	4.00188	6.09243	4.00446	6.92063	4.54085	6.91788	4.54136					3.23197	2.1185	3.3572	2.20543	3.56179	2.3431	3.95394	2.59415	4.04894	2.65717	4.70443	3.09303	4.74473	3.11735	5.47023	3.59043	5.56445	3.64614	6.11155	4.00655	6.69724	4.3887	6.69456	4.39028	6.46265	4.24478							3.55971	2.33501	4.04131	2.64876	4.72774	3.10324	5.55305	3.6427	6.46476	4.22832		
3.10375	2.03019	3.13706	2.03461	3.231	2.11292	3.96405	2.58738	4.72176	3.0902	6.1145	3.99378	6.1092	3.99636	6.94635	4.53605	6.9436	4.53657					3.24593	2.11755	3.37317	2.20537	3.57683	2.34178	3.96622	2.58983	4.06216	2.65316	4.71577	3.08572	4.75596	3.10985	5.48282	3.58158	5.57424	3.63521	6.12809	3.99831	6.7141	4.37886	6.71142	4.38042	6.471	4.23003							3.57481	2.33377	4.05463	2.64487	4.73911	3.0959	5.56274	3.63171	6.47311	4.21371		
3.11903	2.03051	3.15229	2.03488	3.24497	2.112	3.9763	2.58311	4.73302	3.08288	6.13111	3.98567	6.12584	3.98825	6.97206	4.53129	6.96931	4.5318					3.25991	2.11661	3.38914	2.20532	3.59188	2.34047	3.97853	2.58557	4.0754	2.64921	4.72713	3.07848	4.7672	3.10243	5.49536	3.57277	5.58406	3.62441	6.14452	3.99008	6.73097	4.36911	6.72829	4.37065	6.47937	4.21544							3.58992	2.33254	4.06796	2.64102	4.75051	3.08866	5.57246	3.62084	6.48148	4.19926		
3.1343	2.03083	3.16753	2.03515	3.25895	2.1111	3.98858	2.57888	4.74427	3.07562	6.1476	3.97756	6.14237	3.98014	6.99774	4.52656	6.99499	4.52707					3.27391	2.1157	3.40511	2.20526	3.60693	2.33918	3.99085	2.58137	4.08865	2.64531	4.73849	3.07132	4.77847	3.09509	5.50783	3.56401	5.59392	3.61372	6.16083	3.98184	6.74785	4.35946	6.74516	4.36099	6.48777	4.20101							3.60503	2.33133	4.08132	2.63722	4.76193	3.0815	5.5822	3.6101	6.48989	4.18497		
